method,params,params_train,msg_id,label,p_sigmoid,pred,correct,tp,fp,tn,fn
BERTpt (768),769,769,20461,0,0.16574949026107788,0,1,0,0,1,0
BERTpt (768),769,769,12971,0,0.4175359606742859,0,1,0,0,1,0
BERTpt (768),769,769,18278,0,0.08538419008255005,0,1,0,0,1,0
BERTpt (768),769,769,20051,0,0.0493638850748539,0,1,0,0,1,0
BERTpt (768),769,769,6413,0,0.256966769695282,0,1,0,0,1,0
BERTpt (768),769,769,6590,0,0.8778488636016846,1,0,0,1,0,0
BERTpt (768),769,769,46717,1,0.9046226143836975,1,1,1,0,0,0
BERTpt (768),769,769,4152,0,0.02013195864856243,0,1,0,0,1,0
BERTpt (768),769,769,18826,0,0.0033811067696660757,0,1,0,0,1,0
BERTpt (768),769,769,37441,1,0.8366175889968872,1,1,1,0,0,0
BERTpt (768),769,769,35205,1,0.9996830224990845,1,1,1,0,0,0
BERTpt (768),769,769,28795,1,0.8782316446304321,1,1,1,0,0,0
BERTpt (768),769,769,33704,1,0.9751383066177368,1,1,1,0,0,0
BERTpt (768),769,769,32393,1,0.9999561309814453,1,1,1,0,0,0
BERTpt (768),769,769,13150,0,0.07141464948654175,0,1,0,0,1,0
BERTpt (768),769,769,5865,0,0.4341784119606018,0,1,0,0,1,0
BERTpt (768),769,769,10740,0,0.014570373110473156,0,1,0,0,1,0
BERTpt (768),769,769,1959,0,0.009006058797240257,0,1,0,0,1,0
BERTpt (768),769,769,12015,0,0.009646709077060223,0,1,0,0,1,0
BERTpt (768),769,769,8643,0,0.020460734143853188,0,1,0,0,1,0
BERTpt (768),769,769,15574,0,0.07007130980491638,0,1,0,0,1,0
BERTpt (768),769,769,12893,0,0.37432634830474854,0,1,0,0,1,0
BERTpt (768),769,769,1814,0,0.013377679511904716,0,1,0,0,1,0
BERTpt (768),769,769,5456,0,0.46852895617485046,0,1,0,0,1,0
BERTpt (768),769,769,8196,0,0.022243652492761612,0,1,0,0,1,0
BERTpt (768),769,769,13549,0,0.040036506950855255,0,1,0,0,1,0
BERTpt (768),769,769,31449,1,0.8719556927680969,1,1,1,0,0,0
BERTpt (768),769,769,18074,0,0.082421213388443,0,1,0,0,1,0
BERTpt (768),769,769,13303,0,0.02937423065304756,0,1,0,0,1,0
BERTpt (768),769,769,45445,1,0.9999188184738159,1,1,1,0,0,0
BERTpt (768),769,769,22467,1,0.8021056056022644,1,1,1,0,0,0
BERTpt (768),769,769,38860,1,0.9987512826919556,1,1,1,0,0,0
BERTpt (768),769,769,40027,1,0.617713451385498,1,1,1,0,0,0
BERTpt (768),769,769,660,0,0.303877592086792,0,1,0,0,1,0
BERTpt (768),769,769,37950,1,0.6304494142532349,1,1,1,0,0,0
BERTpt (768),769,769,28008,1,0.43484246730804443,0,0,0,0,0,1
BERTpt (768),769,769,11742,0,0.8454815745353699,1,0,0,1,0,0
BERTpt (768),769,769,26579,1,0.9886847138404846,1,1,1,0,0,0
BERTpt (768),769,769,22274,1,0.0317658968269825,0,0,0,0,0,1
BERTpt (768),769,769,42970,1,0.9539521932601929,1,1,1,0,0,0
BERTpt (768),769,769,38083,1,0.10096730291843414,0,0,0,0,0,1
BERTpt (768),769,769,36969,1,0.998650848865509,1,1,1,0,0,0
BERTpt (768),769,769,2552,0,0.0012734702322632074,0,1,0,0,1,0
BERTpt (768),769,769,31895,1,0.9984723925590515,1,1,1,0,0,0
BERTpt (768),769,769,4017,0,0.1933271884918213,0,1,0,0,1,0
BERTpt (768),769,769,16575,0,0.6589077115058899,1,0,0,1,0,0
BERTpt (768),769,769,30989,1,0.9980839490890503,1,1,1,0,0,0
BERTpt (768),769,769,13084,0,0.02077801153063774,0,1,0,0,1,0
BERTpt (768),769,769,732,0,0.9501199126243591,1,0,0,1,0,0
BERTpt (768),769,769,22251,1,0.5549672842025757,1,1,1,0,0,0
BERTpt (768),769,769,46711,1,0.9543535113334656,1,1,1,0,0,0
BERTpt (768),769,769,20612,0,0.10369386523962021,0,1,0,0,1,0
BERTpt (768),769,769,23796,1,0.747437596321106,1,1,1,0,0,0
BERTpt (768),769,769,12820,0,0.0004857513995375484,0,1,0,0,1,0
BERTpt (768),769,769,4815,0,0.19925916194915771,0,1,0,0,1,0
BERTpt (768),769,769,34101,1,0.9589575529098511,1,1,1,0,0,0
BERTpt (768),769,769,9728,0,0.0017609801143407822,0,1,0,0,1,0
BERTpt (768),769,769,10212,0,0.046812959015369415,0,1,0,0,1,0
BERTpt (768),769,769,27140,1,0.8320111036300659,1,1,1,0,0,0
BERTpt (768),769,769,37323,1,0.9308627247810364,1,1,1,0,0,0
BERTpt (768),769,769,8948,0,0.004000259097665548,0,1,0,0,1,0
BERTpt (768),769,769,35878,1,0.990123450756073,1,1,1,0,0,0
BERTpt (768),769,769,8803,0,0.0691031888127327,0,1,0,0,1,0
BERTpt (768),769,769,18122,0,0.046021874994039536,0,1,0,0,1,0
BERTpt (768),769,769,29282,1,0.9544141888618469,1,1,1,0,0,0
BERTpt (768),769,769,8235,0,0.15240326523780823,0,1,0,0,1,0
BERTpt (768),769,769,5351,0,0.754887580871582,1,0,0,1,0,0
BERTpt (768),769,769,31538,1,0.9939080476760864,1,1,1,0,0,0
BERTpt (768),769,769,37648,1,0.998435914516449,1,1,1,0,0,0
BERTpt (768),769,769,19949,0,0.5833012461662292,1,0,0,1,0,0
BERTpt (768),769,769,7984,0,0.00017105910228565335,0,1,0,0,1,0
BERTpt (768),769,769,31323,1,0.9277347326278687,1,1,1,0,0,0
BERTpt (768),769,769,6599,0,0.5187938809394836,1,0,0,1,0,0
BERTpt (768),769,769,20130,0,0.008568484336137772,0,1,0,0,1,0
BERTpt (768),769,769,35386,1,0.9957228899002075,1,1,1,0,0,0
BERTpt (768),769,769,36525,1,0.9795642495155334,1,1,1,0,0,0
BERTpt (768),769,769,34987,1,0.9881101846694946,1,1,1,0,0,0
BERTpt (768),769,769,1795,0,0.10336369276046753,0,1,0,0,1,0
BERTpt (768),769,769,8359,0,0.5265831351280212,1,0,0,1,0,0
BERTpt (768),769,769,10344,0,0.04275914654135704,0,1,0,0,1,0
BERTpt (768),769,769,14206,0,0.09736910462379456,0,1,0,0,1,0
BERTpt (768),769,769,42884,1,0.23928532004356384,0,0,0,0,0,1
BERTpt (768),769,769,4791,0,0.004527335520833731,0,1,0,0,1,0
BERTpt (768),769,769,10468,0,0.02836046740412712,0,1,0,0,1,0
BERTpt (768),769,769,36993,1,0.9934467673301697,1,1,1,0,0,0
BERTpt (768),769,769,2767,0,0.0877247229218483,0,1,0,0,1,0
BERTpt (768),769,769,30756,1,0.8758866190910339,1,1,1,0,0,0
BERTpt (768),769,769,21281,1,0.9184868335723877,1,1,1,0,0,0
BERTpt (768),769,769,34126,1,0.980015218257904,1,1,1,0,0,0
BERTpt (768),769,769,28343,1,0.9999276399612427,1,1,1,0,0,0
BERTpt (768),769,769,20387,0,0.012487742118537426,0,1,0,0,1,0
BERTpt (768),769,769,6586,0,0.031070178374648094,0,1,0,0,1,0
BERTpt (768),769,769,35739,1,0.9987792372703552,1,1,1,0,0,0
BERTpt (768),769,769,21153,1,0.9821687340736389,1,1,1,0,0,0
BERTpt (768),769,769,5123,0,0.3021542727947235,0,1,0,0,1,0
BERTpt (768),769,769,40075,1,0.9946532249450684,1,1,1,0,0,0
BERTpt (768),769,769,10240,0,0.0199025459587574,0,1,0,0,1,0
BERTpt (768),769,769,31990,1,0.9950889945030212,1,1,1,0,0,0
BERTpt (768),769,769,29489,1,0.9992443323135376,1,1,1,0,0,0
BERTpt (768),769,769,10244,0,0.006497019901871681,0,1,0,0,1,0
BERTpt (768),769,769,3788,0,0.012716325931251049,0,1,0,0,1,0
BERTpt (768),769,769,37382,1,0.9658656716346741,1,1,1,0,0,0
BERTpt (768),769,769,47229,1,0.9999977350234985,1,1,1,0,0,0
BERTpt (768),769,769,14654,0,0.7416018843650818,1,0,0,1,0,0
BERTpt (768),769,769,15600,0,0.010876227170228958,0,1,0,0,1,0
BERTpt (768),769,769,1451,0,0.3604911267757416,0,1,0,0,1,0
BERTpt (768),769,769,10162,0,0.10860118269920349,0,1,0,0,1,0
BERTpt (768),769,769,19331,0,0.05908040329813957,0,1,0,0,1,0
BERTpt (768),769,769,24658,1,0.2604149878025055,0,0,0,0,0,1
BERTpt (768),769,769,39911,1,0.9786807894706726,1,1,1,0,0,0
BERTpt (768),769,769,16416,0,0.09191346913576126,0,1,0,0,1,0
BERTpt (768),769,769,9082,0,0.004794539418071508,0,1,0,0,1,0
BERTpt (768),769,769,28784,1,0.9987533092498779,1,1,1,0,0,0
BERTpt (768),769,769,43375,1,0.9928434491157532,1,1,1,0,0,0
BERTpt (768),769,769,42636,1,0.9859431982040405,1,1,1,0,0,0
BERTpt (768),769,769,12863,0,0.017093023285269737,0,1,0,0,1,0
BERTpt (768),769,769,31914,1,0.898872971534729,1,1,1,0,0,0
BERTpt (768),769,769,8273,0,0.001457913313060999,0,1,0,0,1,0
BERTpt (768),769,769,19826,0,0.03339610621333122,0,1,0,0,1,0
BERTpt (768),769,769,37277,1,0.003337354399263859,0,0,0,0,0,1
BERTpt (768),769,769,26387,1,0.7592096924781799,1,1,1,0,0,0
BERTpt (768),769,769,46701,1,0.49273648858070374,0,0,0,0,0,1
BERTpt (768),769,769,47410,1,0.23933911323547363,0,0,0,0,0,1
BERTpt (768),769,769,18855,0,0.027629636228084564,0,1,0,0,1,0
BERTpt (768),769,769,36992,1,0.9829301238059998,1,1,1,0,0,0
BERTpt (768),769,769,15391,0,0.06934399902820587,0,1,0,0,1,0
BERTpt (768),769,769,9024,0,0.05210191383957863,0,1,0,0,1,0
BERTpt (768),769,769,8337,0,0.029185505583882332,0,1,0,0,1,0
BERTpt (768),769,769,13708,0,0.014404306188225746,0,1,0,0,1,0
BERTpt (768),769,769,34635,1,0.9550360441207886,1,1,1,0,0,0
BERTpt (768),769,769,18191,0,0.3197425603866577,0,1,0,0,1,0
BERTpt (768),769,769,5980,0,0.033567532896995544,0,1,0,0,1,0
BERTpt (768),769,769,1417,0,0.10693167895078659,0,1,0,0,1,0
BERTpt (768),769,769,28493,1,0.7718795537948608,1,1,1,0,0,0
BERTpt (768),769,769,13095,0,0.005170989781618118,0,1,0,0,1,0
BERTpt (768),769,769,9552,0,0.0053627872839570045,0,1,0,0,1,0
BERTpt (768),769,769,27541,1,0.9872044324874878,1,1,1,0,0,0
BERTpt (768),769,769,42271,1,0.8055565357208252,1,1,1,0,0,0
BERTpt (768),769,769,14214,0,0.029191553592681885,0,1,0,0,1,0
BERTpt (768),769,769,20149,0,0.1612960547208786,0,1,0,0,1,0
BERTpt (768),769,769,38552,1,0.9897323250770569,1,1,1,0,0,0
BERTpt (768),769,769,21115,1,0.922115683555603,1,1,1,0,0,0
BERTpt (768),769,769,10280,0,0.04537368193268776,0,1,0,0,1,0
BERTpt (768),769,769,3830,0,0.00022826016356702894,0,1,0,0,1,0
BERTpt (768),769,769,12835,0,0.0010609065648168325,0,1,0,0,1,0
BERTpt (768),769,769,20823,1,0.9803252816200256,1,1,1,0,0,0
BERTpt (768),769,769,34668,1,0.9385272264480591,1,1,1,0,0,0
BERTpt (768),769,769,5455,0,0.409024715423584,0,1,0,0,1,0
BERTpt (768),769,769,32109,1,0.9999936819076538,1,1,1,0,0,0
BERTpt (768),769,769,9239,0,0.007604505401104689,0,1,0,0,1,0
BERTpt (768),769,769,256,0,0.002766092075034976,0,1,0,0,1,0
BERTpt (768),769,769,19212,0,0.06978543847799301,0,1,0,0,1,0
BERTpt (768),769,769,36432,1,0.8531540036201477,1,1,1,0,0,0
BERTpt (768),769,769,21647,1,0.9992607235908508,1,1,1,0,0,0
BERTpt (768),769,769,28496,1,0.9982563853263855,1,1,1,0,0,0
BERTpt (768),769,769,41273,1,0.9746989607810974,1,1,1,0,0,0
BERTpt (768),769,769,9409,0,0.019893638789653778,0,1,0,0,1,0
BERTpt (768),769,769,46815,1,0.9474166631698608,1,1,1,0,0,0
BERTpt (768),769,769,29014,1,0.9951050281524658,1,1,1,0,0,0
BERTpt (768),769,769,10564,0,0.006010466255247593,0,1,0,0,1,0
BERTpt (768),769,769,33812,1,0.9830502867698669,1,1,1,0,0,0
BERTpt (768),769,769,12757,0,0.009798068553209305,0,1,0,0,1,0
BERTpt (768),769,769,10201,0,0.018856564536690712,0,1,0,0,1,0
BERTpt (768),769,769,34333,1,0.9999945163726807,1,1,1,0,0,0
BERTpt (768),769,769,16106,0,0.7549232840538025,1,0,0,1,0,0
BERTpt (768),769,769,24633,1,0.9996883869171143,1,1,1,0,0,0
BERTpt (768),769,769,25591,1,0.7425236701965332,1,1,1,0,0,0
BERTpt (768),769,769,39979,1,0.9298798441886902,1,1,1,0,0,0
BERTpt (768),769,769,46802,1,0.9988527297973633,1,1,1,0,0,0
BERTpt (768),769,769,7010,0,0.0006357553647831082,0,1,0,0,1,0
BERTpt (768),769,769,13145,0,0.08695277571678162,0,1,0,0,1,0
BERTpt (768),769,769,23934,1,0.9914236664772034,1,1,1,0,0,0
BERTpt (768),769,769,26985,1,0.6493791937828064,1,1,1,0,0,0
BERTpt (768),769,769,14529,0,0.19237296283245087,0,1,0,0,1,0
BERTpt (768),769,769,5944,0,0.28990820050239563,0,1,0,0,1,0
BERTpt (768),769,769,8909,0,0.017663143575191498,0,1,0,0,1,0
BERTpt (768),769,769,18012,0,0.20907211303710938,0,1,0,0,1,0
BERTpt (768),769,769,1176,0,0.0007880064658820629,0,1,0,0,1,0
BERTpt (768),769,769,30541,1,0.9408953785896301,1,1,1,0,0,0
BERTpt (768),769,769,19096,0,0.6382127404212952,1,0,0,1,0,0
BERTpt (768),769,769,9676,0,0.05724063143134117,0,1,0,0,1,0
BERTpt (768),769,769,5156,0,0.004507998935878277,0,1,0,0,1,0
BERTpt (768),769,769,38356,1,0.9999488592147827,1,1,1,0,0,0
BERTpt (768),769,769,3182,0,0.003061619121581316,0,1,0,0,1,0
BERTpt (768),769,769,45717,1,0.9339895844459534,1,1,1,0,0,0
BERTpt (768),769,769,35369,1,0.5264595746994019,1,1,1,0,0,0
BERTpt (768),769,769,5318,0,0.41038838028907776,0,1,0,0,1,0
BERTpt (768),769,769,10028,0,0.4586866497993469,0,1,0,0,1,0
BERTpt (768),769,769,42446,1,0.932673454284668,1,1,1,0,0,0
BERTpt (768),769,769,13510,0,0.011466608382761478,0,1,0,0,1,0
BERTpt (768),769,769,17058,0,0.43220922350883484,0,1,0,0,1,0
BERTpt (768),769,769,46893,1,0.9596350789070129,1,1,1,0,0,0
BERTpt (768),769,769,44438,1,0.9901818633079529,1,1,1,0,0,0
BERTpt (768),769,769,43382,1,0.9995326995849609,1,1,1,0,0,0
BERTpt (768),769,769,31239,1,0.9824997186660767,1,1,1,0,0,0
BERTpt (768),769,769,41900,1,0.9482859969139099,1,1,1,0,0,0
BERTpt (768),769,769,9651,0,0.6949247717857361,1,0,0,1,0,0
BERTpt (768),769,769,13457,0,0.011352505534887314,0,1,0,0,1,0
BERTpt (768),769,769,12375,0,0.07802020758390427,0,1,0,0,1,0
BERTpt (768),769,769,2418,0,0.31646373867988586,0,1,0,0,1,0
BERTpt (768),769,769,13685,0,0.011889595538377762,0,1,0,0,1,0
BERTpt (768),769,769,42543,1,0.9292522072792053,1,1,1,0,0,0
BERTpt (768),769,769,39246,1,0.9932894110679626,1,1,1,0,0,0
BERTpt (768),769,769,41276,1,0.8392265439033508,1,1,1,0,0,0
BERTpt (768),769,769,24983,1,0.9998879432678223,1,1,1,0,0,0
BERTpt (768),769,769,37735,1,0.9766740798950195,1,1,1,0,0,0
BERTpt (768),769,769,42888,1,0.7918556332588196,1,1,1,0,0,0
BERTpt (768),769,769,35135,1,0.6447449922561646,1,1,1,0,0,0
BERTpt (768),769,769,46783,1,0.941031813621521,1,1,1,0,0,0
BERTpt (768),769,769,3914,0,0.011320359073579311,0,1,0,0,1,0
BERTpt (768),769,769,11464,0,0.005803596694022417,0,1,0,0,1,0
BERTpt (768),769,769,25335,1,0.7483470439910889,1,1,1,0,0,0
BERTpt (768),769,769,45378,1,0.9422186017036438,1,1,1,0,0,0
BERTpt (768),769,769,10840,0,0.32122063636779785,0,1,0,0,1,0
BERTpt (768),769,769,37479,1,0.9847879409790039,1,1,1,0,0,0
BERTpt (768),769,769,8507,0,0.024471178650856018,0,1,0,0,1,0
BERTpt (768),769,769,33852,1,0.3259742856025696,0,0,0,0,0,1
BERTpt (768),769,769,34993,1,0.9991676807403564,1,1,1,0,0,0
BERTpt (768),769,769,37990,1,0.960412323474884,1,1,1,0,0,0
BERTpt (768),769,769,18892,0,0.006377056241035461,0,1,0,0,1,0
BERTpt (768),769,769,41799,1,0.9999828338623047,1,1,1,0,0,0
BERTpt (768),769,769,19463,0,0.1738990843296051,0,1,0,0,1,0
BERTpt (768),769,769,29346,1,0.9991527795791626,1,1,1,0,0,0
BERTpt (768),769,769,14185,0,0.0761415883898735,0,1,0,0,1,0
BERTpt (768),769,769,33761,1,0.7868734002113342,1,1,1,0,0,0
BERTpt (768),769,769,14751,0,0.027353668585419655,0,1,0,0,1,0
BERTpt (768),769,769,31965,1,0.9743328094482422,1,1,1,0,0,0
BERTpt (768),769,769,23190,1,0.8700585961341858,1,1,1,0,0,0
BERTpt (768),769,769,23015,1,0.9253747463226318,1,1,1,0,0,0
BERTpt (768),769,769,1910,0,0.06569249927997589,0,1,0,0,1,0
BERTpt (768),769,769,26958,1,0.38923487067222595,0,0,0,0,0,1
BERTpt (768),769,769,29949,1,0.9995386600494385,1,1,1,0,0,0
BERTpt (768),769,769,40210,1,0.9907717704772949,1,1,1,0,0,0
BERTpt (768),769,769,16214,0,0.059925422072410583,0,1,0,0,1,0
BERTpt (768),769,769,8073,0,0.07033475488424301,0,1,0,0,1,0
BERTpt (768),769,769,29974,1,0.999977707862854,1,1,1,0,0,0
BERTpt (768),769,769,825,0,0.02165975235402584,0,1,0,0,1,0
BERTpt (768),769,769,6663,0,0.01730688102543354,0,1,0,0,1,0
BERTpt (768),769,769,19913,0,0.19743332266807556,0,1,0,0,1,0
BERTpt (768),769,769,8182,0,0.022143593057990074,0,1,0,0,1,0
BERTpt (768),769,769,24250,1,0.9928198456764221,1,1,1,0,0,0
BERTpt (768),769,769,31932,1,0.9625803828239441,1,1,1,0,0,0
BERTpt (768),769,769,18203,0,0.8877708315849304,1,0,0,1,0,0
BERTpt (768),769,769,3974,0,0.0043700081296265125,0,1,0,0,1,0
BERTpt (768),769,769,25431,1,0.7211354374885559,1,1,1,0,0,0
BERTpt (768),769,769,43305,1,0.34756723046302795,0,0,0,0,0,1
BERTpt (768),769,769,13518,0,0.0373576395213604,0,1,0,0,1,0
BERTpt (768),769,769,713,0,0.000580328400246799,0,1,0,0,1,0
BERTpt (768),769,769,8146,0,0.031315792351961136,0,1,0,0,1,0
BERTpt (768),769,769,42942,1,0.9999748468399048,1,1,1,0,0,0
BERTpt (768),769,769,41282,1,0.9990119934082031,1,1,1,0,0,0
BERTpt (768),769,769,5079,0,0.06921883672475815,0,1,0,0,1,0
BERTpt (768),769,769,46441,1,0.9023560881614685,1,1,1,0,0,0
BERTpt (768),769,769,44641,1,0.9492689371109009,1,1,1,0,0,0
BERTpt (768),769,769,32455,1,0.8924689292907715,1,1,1,0,0,0
BERTpt (768),769,769,21906,1,0.5242233872413635,1,1,1,0,0,0
BERTpt (768),769,769,47052,1,0.7168048024177551,1,1,1,0,0,0
BERTpt (768),769,769,24632,1,0.9983636736869812,1,1,1,0,0,0
BERTpt (768),769,769,35475,1,0.9738499522209167,1,1,1,0,0,0
BERTpt (768),769,769,42885,1,0.5433319807052612,1,1,1,0,0,0
BERTpt (768),769,769,17402,0,0.02136089652776718,0,1,0,0,1,0
BERTpt (768),769,769,11789,0,0.3822694420814514,0,1,0,0,1,0
BERTpt (768),769,769,8915,0,0.0010109584545716643,0,1,0,0,1,0
BERTpt (768),769,769,14681,0,0.23763196170330048,0,1,0,0,1,0
BERTpt (768),769,769,35430,1,0.9993564486503601,1,1,1,0,0,0
BERTpt (768),769,769,16921,0,0.47882330417633057,0,1,0,0,1,0
BERTpt (768),769,769,20442,0,0.0005850554443895817,0,1,0,0,1,0
BERTpt (768),769,769,32156,1,0.9998757839202881,1,1,1,0,0,0
BERTpt (768),769,769,19536,0,0.2668706476688385,0,1,0,0,1,0
BERTpt (768),769,769,23191,1,0.9699186086654663,1,1,1,0,0,0
BERTpt (768),769,769,6683,0,0.5940055251121521,1,0,0,1,0,0
BERTpt (768),769,769,32157,1,0.9774966239929199,1,1,1,0,0,0
BERTpt (768),769,769,10690,0,0.003490190487354994,0,1,0,0,1,0
BERTpt (768),769,769,19484,0,0.03213398531079292,0,1,0,0,1,0
BERTpt (768),769,769,7847,0,1.2746504580718465e-05,0,1,0,0,1,0
BERTpt (768),769,769,6842,0,0.006794039625674486,0,1,0,0,1,0
BERTpt (768),769,769,18755,0,0.5584840178489685,1,0,0,1,0,0
BERTpt (768),769,769,19200,0,0.02657647244632244,0,1,0,0,1,0
BERTpt (768),769,769,17773,0,0.003940668888390064,0,1,0,0,1,0
BERTpt (768),769,769,25295,1,0.9997084736824036,1,1,1,0,0,0
BERTpt (768),769,769,13018,0,0.005703043192625046,0,1,0,0,1,0
BERTpt (768),769,769,43358,1,0.9997953772544861,1,1,1,0,0,0
BERTpt (768),769,769,28386,1,0.9814906120300293,1,1,1,0,0,0
BERTpt (768),769,769,5701,0,0.01854485087096691,0,1,0,0,1,0
BERTpt (768),769,769,13149,0,0.0006969768437556922,0,1,0,0,1,0
BERTpt (768),769,769,18193,0,0.23553168773651123,0,1,0,0,1,0
BERTpt (768),769,769,37830,1,0.9851648807525635,1,1,1,0,0,0
BERTpt (768),769,769,20468,0,0.007717270404100418,0,1,0,0,1,0
BERTpt (768),769,769,24913,1,0.8845100998878479,1,1,1,0,0,0
BERTpt (768),769,769,12806,0,0.357401579618454,0,1,0,0,1,0
BERTpt (768),769,769,8689,0,0.061861928552389145,0,1,0,0,1,0
BERTpt (768),769,769,20818,1,0.4605175852775574,0,0,0,0,0,1
BERTpt (768),769,769,11192,0,0.5261943936347961,1,0,0,1,0,0
BERTpt (768),769,769,21978,1,0.07171878963708878,0,0,0,0,0,1
BERTpt (768),769,769,20331,0,0.012675370089709759,0,1,0,0,1,0
BERTpt (768),769,769,45028,1,0.9719244241714478,1,1,1,0,0,0
BERTpt (768),769,769,21829,1,0.9945024251937866,1,1,1,0,0,0
BERTpt (768),769,769,44042,1,0.9414929747581482,1,1,1,0,0,0
BERTpt (768),769,769,3261,0,0.006128392647951841,0,1,0,0,1,0
BERTpt (768),769,769,13273,0,0.07620889693498611,0,1,0,0,1,0
BERTpt (768),769,769,4289,0,0.015515048988163471,0,1,0,0,1,0
BERTpt (768),769,769,47231,1,0.9999080896377563,1,1,1,0,0,0
BERTpt (768),769,769,20486,0,0.0037590190768241882,0,1,0,0,1,0
BERTpt (768),769,769,45041,1,0.9849994778633118,1,1,1,0,0,0
BERTpt (768),769,769,34991,1,0.9832558631896973,1,1,1,0,0,0
BERTpt (768),769,769,9302,0,0.034988291561603546,0,1,0,0,1,0
BERTpt (768),769,769,10312,0,0.0262258630245924,0,1,0,0,1,0
BERTpt (768),769,769,11426,0,0.013236772269010544,0,1,0,0,1,0
BERTpt (768),769,769,27575,1,0.9709402322769165,1,1,1,0,0,0
BERTpt (768),769,769,10490,0,0.005875830072909594,0,1,0,0,1,0
BERTpt (768),769,769,4023,0,0.001553186448290944,0,1,0,0,1,0
BERTpt (768),769,769,5628,0,0.36633193492889404,0,1,0,0,1,0
BERTpt (768),769,769,12746,0,0.004963728599250317,0,1,0,0,1,0
BERTpt (768),769,769,5069,0,0.013025184161961079,0,1,0,0,1,0
BERTpt (768),769,769,32319,1,0.9548195004463196,1,1,1,0,0,0
BERTpt (768),769,769,6938,0,0.027493873611092567,0,1,0,0,1,0
BERTpt (768),769,769,6125,0,0.030217954888939857,0,1,0,0,1,0
BERTpt (768),769,769,41218,1,0.9815667867660522,1,1,1,0,0,0
BERTpt (768),769,769,14572,0,0.007415091153234243,0,1,0,0,1,0
BERTpt (768),769,769,27234,1,0.9678686857223511,1,1,1,0,0,0
BERTpt (768),769,769,39821,1,0.995284378528595,1,1,1,0,0,0
BERTpt (768),769,769,20234,0,0.04274413362145424,0,1,0,0,1,0
BERTpt (768),769,769,12755,0,0.031509049236774445,0,1,0,0,1,0
BERTpt (768),769,769,16358,0,0.18991868197917938,0,1,0,0,1,0
BERTpt (768),769,769,21787,1,0.48100048303604126,0,0,0,0,0,1
BERTpt (768),769,769,13340,0,0.01498422957956791,0,1,0,0,1,0
BERTpt (768),769,769,8553,0,0.07910685241222382,0,1,0,0,1,0
BERTpt (768),769,769,38776,1,0.9899308681488037,1,1,1,0,0,0
BERTpt (768),769,769,30540,1,0.40082088112831116,0,0,0,0,0,1
BERTpt (768),769,769,3855,0,0.8055795431137085,1,0,0,1,0,0
BERTpt (768),769,769,40988,1,0.46356329321861267,0,0,0,0,0,1
BERTpt (768),769,769,868,0,0.46704691648483276,0,1,0,0,1,0
BERTpt (768),769,769,13427,0,0.07771342247724533,0,1,0,0,1,0
BERTpt (768),769,769,30122,1,0.9836107492446899,1,1,1,0,0,0
BERTpt (768),769,769,22159,1,0.9937036633491516,1,1,1,0,0,0
BERTpt (768),769,769,11790,0,0.010420703329145908,0,1,0,0,1,0
BERTpt (768),769,769,44639,1,0.640400230884552,1,1,1,0,0,0
BERTpt (768),769,769,14742,0,0.00012980226892977953,0,1,0,0,1,0
BERTpt (768),769,769,8077,0,0.033945538103580475,0,1,0,0,1,0
BERTpt (768),769,769,34195,1,0.9086222648620605,1,1,1,0,0,0
BERTpt (768),769,769,36297,1,0.4810025691986084,0,0,0,0,0,1
BERTpt (768),769,769,40448,1,0.9736719131469727,1,1,1,0,0,0
BERTpt (768),769,769,33470,1,0.9973155856132507,1,1,1,0,0,0
BERTpt (768),769,769,23018,1,0.9165271520614624,1,1,1,0,0,0
BERTpt (768),769,769,3875,0,0.15555916726589203,0,1,0,0,1,0
BERTpt (768),769,769,28259,1,0.9058308601379395,1,1,1,0,0,0
BERTpt (768),769,769,20636,0,0.0003967758093494922,0,1,0,0,1,0
BERTpt (768),769,769,19524,0,0.09883026778697968,0,1,0,0,1,0
BERTpt (768),769,769,37502,1,0.9930493831634521,1,1,1,0,0,0
BERTpt (768),769,769,4306,0,0.13872019946575165,0,1,0,0,1,0
BERTpt (768),769,769,35854,1,0.9846418499946594,1,1,1,0,0,0
BERTpt (768),769,769,3264,0,0.006350778508931398,0,1,0,0,1,0
BERTpt (768),769,769,21043,1,0.9851893782615662,1,1,1,0,0,0
BERTpt (768),769,769,40101,1,0.5418506860733032,1,1,1,0,0,0
BERTpt (768),769,769,14161,0,0.030775249004364014,0,1,0,0,1,0
BERTpt (768),769,769,36599,1,0.9899780750274658,1,1,1,0,0,0
BERTpt (768),769,769,39158,1,0.974729061126709,1,1,1,0,0,0
BERTpt (768),769,769,2218,0,0.18743343651294708,0,1,0,0,1,0
BERTpt (768),769,769,2079,0,0.026453908532857895,0,1,0,0,1,0
BERTpt (768),769,769,34495,1,0.4790455102920532,0,0,0,0,0,1
BERTpt (768),769,769,8597,0,0.028919851407408714,0,1,0,0,1,0
BERTpt (768),769,769,41408,1,0.944259524345398,1,1,1,0,0,0
BERTpt (768),769,769,32545,1,0.6311966776847839,1,1,1,0,0,0
BERTpt (768),769,769,10808,0,0.025174511596560478,0,1,0,0,1,0
BERTpt (768),769,769,8511,0,0.06664125621318817,0,1,0,0,1,0
BERTpt (768),769,769,22766,1,0.9527447819709778,1,1,1,0,0,0
BERTpt (768),769,769,11625,0,0.10188645124435425,0,1,0,0,1,0
