method,params,params_train,msg_id,label,p_sigmoid,pred,correct,tp,fp,tn,fn
custom (768),769,769,46711,1,0.8597018718719482,1,1,1,0,0,0
custom (768),769,769,28303,1,0.947540283203125,1,1,1,0,0,0
custom (768),769,769,31896,1,0.9926974177360535,1,1,1,0,0,0
custom (768),769,769,9672,0,0.1931963562965393,0,1,0,0,1,0
custom (768),769,769,19463,0,0.251670777797699,0,1,0,0,1,0
custom (768),769,769,37377,1,0.9754846692085266,1,1,1,0,0,0
custom (768),769,769,1148,0,0.20211288332939148,0,1,0,0,1,0
custom (768),769,769,31323,1,0.9814285039901733,1,1,1,0,0,0
custom (768),769,769,40971,1,0.947733461856842,1,1,1,0,0,0
custom (768),769,769,20948,1,0.9357849359512329,1,1,1,0,0,0
custom (768),769,769,43093,1,0.8138872981071472,1,1,1,0,0,0
custom (768),769,769,10490,0,0.005521466955542564,0,1,0,0,1,0
custom (768),769,769,40883,1,0.9779999852180481,1,1,1,0,0,0
custom (768),769,769,41628,1,0.9250471591949463,1,1,1,0,0,0
custom (768),769,769,40938,1,0.590831995010376,1,1,1,0,0,0
custom (768),769,769,8689,0,0.03047947958111763,0,1,0,0,1,0
custom (768),769,769,1135,0,0.1117178201675415,0,1,0,0,1,0
custom (768),769,769,14572,0,0.0029940211679786444,0,1,0,0,1,0
custom (768),769,769,21787,1,0.9649825692176819,1,1,1,0,0,0
custom (768),769,769,14269,0,0.008847982622683048,0,1,0,0,1,0
custom (768),769,769,41523,1,0.9670220613479614,1,1,1,0,0,0
custom (768),769,769,26009,1,0.9405727386474609,1,1,1,0,0,0
custom (768),769,769,25735,1,0.9655420184135437,1,1,1,0,0,0
custom (768),769,769,14927,0,0.08531523495912552,0,1,0,0,1,0
custom (768),769,769,31239,1,0.9041653871536255,1,1,1,0,0,0
custom (768),769,769,43912,1,0.6980907917022705,1,1,1,0,0,0
custom (768),769,769,40371,1,0.8991447687149048,1,1,1,0,0,0
custom (768),769,769,43403,1,0.8777937889099121,1,1,1,0,0,0
custom (768),769,769,16338,0,9.038252755999565e-06,0,1,0,0,1,0
custom (768),769,769,7920,0,0.014030955731868744,0,1,0,0,1,0
custom (768),769,769,19091,0,0.17493340373039246,0,1,0,0,1,0
custom (768),769,769,27843,1,0.8945462107658386,1,1,1,0,0,0
custom (768),769,769,27682,1,0.9900915622711182,1,1,1,0,0,0
custom (768),769,769,7908,0,0.08600255101919174,0,1,0,0,1,0
custom (768),769,769,25913,1,0.9569947123527527,1,1,1,0,0,0
custom (768),769,769,40192,1,0.950001060962677,1,1,1,0,0,0
custom (768),769,769,28430,1,0.9672922492027283,1,1,1,0,0,0
custom (768),769,769,37874,1,0.954325258731842,1,1,1,0,0,0
custom (768),769,769,20131,0,0.018000222742557526,0,1,0,0,1,0
custom (768),769,769,8399,0,0.02420308254659176,0,1,0,0,1,0
custom (768),769,769,20468,0,0.006833728402853012,0,1,0,0,1,0
custom (768),769,769,5892,0,0.4948972761631012,0,1,0,0,1,0
custom (768),769,769,14216,0,0.10352136939764023,0,1,0,0,1,0
custom (768),769,769,35072,1,0.7848338484764099,1,1,1,0,0,0
custom (768),769,769,32393,1,0.9953437447547913,1,1,1,0,0,0
custom (768),769,769,22400,1,0.9024515748023987,1,1,1,0,0,0
custom (768),769,769,2421,0,0.06770499795675278,0,1,0,0,1,0
custom (768),769,769,36972,1,0.9576582312583923,1,1,1,0,0,0
custom (768),769,769,37275,1,0.774605393409729,1,1,1,0,0,0
custom (768),769,769,9200,0,0.016361847519874573,0,1,0,0,1,0
custom (768),769,769,4680,0,0.01975300721824169,0,1,0,0,1,0
custom (768),769,769,20823,1,0.9658111929893494,1,1,1,0,0,0
custom (768),769,769,897,0,0.0069460179656744,0,1,0,0,1,0
custom (768),769,769,11741,0,0.018635554239153862,0,1,0,0,1,0
custom (768),769,769,5056,0,0.1863478571176529,0,1,0,0,1,0
custom (768),769,769,4420,0,0.1781950742006302,0,1,0,0,1,0
custom (768),769,769,8109,0,0.24755361676216125,0,1,0,0,1,0
custom (768),769,769,1083,0,0.02552768401801586,0,1,0,0,1,0
custom (768),769,769,28593,1,0.7464672327041626,1,1,1,0,0,0
custom (768),769,769,17790,0,0.23767338693141937,0,1,0,0,1,0
custom (768),769,769,22089,1,0.95779949426651,1,1,1,0,0,0
custom (768),769,769,19243,0,0.3019879162311554,0,1,0,0,1,0
custom (768),769,769,37589,1,0.9670175313949585,1,1,1,0,0,0
custom (768),769,769,47125,1,0.9418243169784546,1,1,1,0,0,0
custom (768),769,769,34987,1,0.8860964775085449,1,1,1,0,0,0
custom (768),769,769,45088,1,0.5482396483421326,1,1,1,0,0,0
custom (768),769,769,660,0,0.37147024273872375,0,1,0,0,1,0
custom (768),769,769,36444,1,0.91557776927948,1,1,1,0,0,0
custom (768),769,769,12157,0,0.058157067745923996,0,1,0,0,1,0
custom (768),769,769,34072,1,0.45331358909606934,0,0,0,0,0,1
custom (768),769,769,12308,0,0.0587911419570446,0,1,0,0,1,0
custom (768),769,769,19215,0,0.01654631644487381,0,1,0,0,1,0
custom (768),769,769,41518,1,0.9750654697418213,1,1,1,0,0,0
custom (768),769,769,20220,0,0.28280818462371826,0,1,0,0,1,0
custom (768),769,769,5238,0,0.011799597181379795,0,1,0,0,1,0
custom (768),769,769,29346,1,0.9934072494506836,1,1,1,0,0,0
custom (768),769,769,34333,1,0.9897993803024292,1,1,1,0,0,0
custom (768),769,769,13438,0,0.06720921397209167,0,1,0,0,1,0
custom (768),769,769,8355,0,0.10032867640256882,0,1,0,0,1,0
custom (768),769,769,43428,1,0.7509472370147705,1,1,1,0,0,0
custom (768),769,769,10236,0,0.14917802810668945,0,1,0,0,1,0
custom (768),769,769,4154,0,0.07297391444444656,0,1,0,0,1,0
custom (768),769,769,18034,0,0.07343683391809464,0,1,0,0,1,0
custom (768),769,769,5876,0,0.2269941121339798,0,1,0,0,1,0
custom (768),769,769,40990,1,0.9204393625259399,1,1,1,0,0,0
custom (768),769,769,29398,1,0.8837558627128601,1,1,1,0,0,0
custom (768),769,769,25326,1,0.9995896220207214,1,1,1,0,0,0
custom (768),769,769,4271,0,0.037500713020563126,0,1,0,0,1,0
custom (768),769,769,23302,1,0.9500112533569336,1,1,1,0,0,0
custom (768),769,769,44711,1,0.9871602058410645,1,1,1,0,0,0
custom (768),769,769,34089,1,0.7921873331069946,1,1,1,0,0,0
custom (768),769,769,42970,1,0.941490650177002,1,1,1,0,0,0
custom (768),769,769,11686,0,0.003858833573758602,0,1,0,0,1,0
custom (768),769,769,11435,0,0.24601054191589355,0,1,0,0,1,0
custom (768),769,769,39219,1,0.9880663156509399,1,1,1,0,0,0
custom (768),769,769,11306,0,0.06401179730892181,0,1,0,0,1,0
custom (768),769,769,12958,0,0.03360407426953316,0,1,0,0,1,0
custom (768),769,769,2167,0,0.023030588403344154,0,1,0,0,1,0
custom (768),769,769,42817,1,0.9848685264587402,1,1,1,0,0,0
custom (768),769,769,21115,1,0.899800717830658,1,1,1,0,0,0
custom (768),769,769,44557,1,0.8743975162506104,1,1,1,0,0,0
custom (768),769,769,35264,1,0.9910054206848145,1,1,1,0,0,0
custom (768),769,769,6413,0,0.04083790257573128,0,1,0,0,1,0
custom (768),769,769,11164,0,0.012986567802727222,0,1,0,0,1,0
custom (768),769,769,46714,1,0.9309008121490479,1,1,1,0,0,0
custom (768),769,769,7037,0,0.033227428793907166,0,1,0,0,1,0
custom (768),769,769,10560,0,0.015441926196217537,0,1,0,0,1,0
custom (768),769,769,12633,0,0.04493030160665512,0,1,0,0,1,0
custom (768),769,769,18012,0,0.029559340327978134,0,1,0,0,1,0
custom (768),769,769,6114,0,0.02661210484802723,0,1,0,0,1,0
custom (768),769,769,32035,1,0.920680046081543,1,1,1,0,0,0
custom (768),769,769,42542,1,0.8848826885223389,1,1,1,0,0,0
custom (768),769,769,3855,0,0.4792700409889221,0,1,0,0,1,0
custom (768),769,769,34457,1,0.9165621995925903,1,1,1,0,0,0
custom (768),769,769,27897,1,0.9705052971839905,1,1,1,0,0,0
custom (768),769,769,5406,0,0.08943656086921692,0,1,0,0,1,0
custom (768),769,769,31436,1,0.9331141114234924,1,1,1,0,0,0
custom (768),769,769,31965,1,0.7784702777862549,1,1,1,0,0,0
custom (768),769,769,34948,1,0.6971756219863892,1,1,1,0,0,0
custom (768),769,769,10391,0,0.13647174835205078,0,1,0,0,1,0
custom (768),769,769,24512,1,0.9466065764427185,1,1,1,0,0,0
custom (768),769,769,33581,1,0.9111766815185547,1,1,1,0,0,0
custom (768),769,769,32163,1,0.8399909138679504,1,1,1,0,0,0
custom (768),769,769,29921,1,0.8195413947105408,1,1,1,0,0,0
custom (768),769,769,14742,0,0.04463993385434151,0,1,0,0,1,0
custom (768),769,769,45714,1,0.9848747849464417,1,1,1,0,0,0
custom (768),769,769,40139,1,0.8959160447120667,1,1,1,0,0,0
custom (768),769,769,36829,1,0.9791725873947144,1,1,1,0,0,0
custom (768),769,769,37990,1,0.8289709091186523,1,1,1,0,0,0
custom (768),769,769,39226,1,0.9737339615821838,1,1,1,0,0,0
custom (768),769,769,28429,1,0.3543699383735657,0,0,0,0,0,1
custom (768),769,769,14893,0,0.06887338310480118,0,1,0,0,1,0
custom (768),769,769,17780,0,0.47409963607788086,0,1,0,0,1,0
custom (768),769,769,972,0,0.030425135046243668,0,1,0,0,1,0
custom (768),769,769,19174,0,0.03037729486823082,0,1,0,0,1,0
custom (768),769,769,4988,0,0.1629708856344223,0,1,0,0,1,0
custom (768),769,769,46406,1,0.8956502079963684,1,1,1,0,0,0
custom (768),769,769,2723,0,0.17876721918582916,0,1,0,0,1,0
custom (768),769,769,11624,0,0.013215823099017143,0,1,0,0,1,0
custom (768),769,769,945,0,0.03327585756778717,0,1,0,0,1,0
custom (768),769,769,7636,0,0.05227440223097801,0,1,0,0,1,0
custom (768),769,769,9367,0,0.01134582795202732,0,1,0,0,1,0
custom (768),769,769,38320,1,0.9502233862876892,1,1,1,0,0,0
custom (768),769,769,10609,0,0.14942461252212524,0,1,0,0,1,0
custom (768),769,769,11308,0,0.1041904091835022,0,1,0,0,1,0
custom (768),769,769,9597,0,0.009323296137154102,0,1,0,0,1,0
custom (768),769,769,43879,1,0.37130677700042725,0,0,0,0,0,1
custom (768),769,769,42600,1,0.9924836754798889,1,1,1,0,0,0
custom (768),769,769,19654,0,0.472159206867218,0,1,0,0,1,0
custom (768),769,769,7098,0,0.14383485913276672,0,1,0,0,1,0
custom (768),769,769,10837,0,0.01894369348883629,0,1,0,0,1,0
custom (768),769,769,14374,0,0.020063109695911407,0,1,0,0,1,0
custom (768),769,769,28609,1,0.7589149475097656,1,1,1,0,0,0
custom (768),769,769,3138,0,0.0930398628115654,0,1,0,0,1,0
custom (768),769,769,43470,1,0.9937173128128052,1,1,1,0,0,0
custom (768),769,769,36939,1,0.7744854092597961,1,1,1,0,0,0
custom (768),769,769,17960,0,0.01167245116084814,0,1,0,0,1,0
custom (768),769,769,26062,1,0.9924303889274597,1,1,1,0,0,0
custom (768),769,769,42678,1,0.8463194370269775,1,1,1,0,0,0
custom (768),769,769,7060,0,0.05439358949661255,0,1,0,0,1,0
custom (768),769,769,13203,0,0.11452630907297134,0,1,0,0,1,0
custom (768),769,769,1272,0,0.012154925614595413,0,1,0,0,1,0
custom (768),769,769,25935,1,0.6290720701217651,1,1,1,0,0,0
custom (768),769,769,30424,1,0.8074021339416504,1,1,1,0,0,0
custom (768),769,769,20285,0,0.29489633440971375,0,1,0,0,1,0
custom (768),769,769,16128,0,0.05519207566976547,0,1,0,0,1,0
custom (768),769,769,15511,0,0.05482060834765434,0,1,0,0,1,0
custom (768),769,769,11998,0,0.14221322536468506,0,1,0,0,1,0
custom (768),769,769,12756,0,0.35988208651542664,0,1,0,0,1,0
custom (768),769,769,23240,1,0.8977342247962952,1,1,1,0,0,0
custom (768),769,769,18108,0,0.0012955261627212167,0,1,0,0,1,0
custom (768),769,769,3890,0,0.06419872492551804,0,1,0,0,1,0
custom (768),769,769,3261,0,0.013199218548834324,0,1,0,0,1,0
custom (768),769,769,39501,1,0.9746412038803101,1,1,1,0,0,0
custom (768),769,769,41698,1,0.9583529233932495,1,1,1,0,0,0
custom (768),769,769,1780,0,0.03304877132177353,0,1,0,0,1,0
custom (768),769,769,8865,0,0.013228303752839565,0,1,0,0,1,0
custom (768),769,769,590,0,0.02149614319205284,0,1,0,0,1,0
custom (768),769,769,40928,1,0.978933572769165,1,1,1,0,0,0
custom (768),769,769,19943,0,0.3521926999092102,0,1,0,0,1,0
custom (768),769,769,20281,0,0.047670260071754456,0,1,0,0,1,0
custom (768),769,769,16921,0,0.1099979355931282,0,1,0,0,1,0
custom (768),769,769,27138,1,0.4933828115463257,0,0,0,0,0,1
custom (768),769,769,38702,1,0.99591064453125,1,1,1,0,0,0
custom (768),769,769,13502,0,0.1621980220079422,0,1,0,0,1,0
custom (768),769,769,18236,0,0.06679316610097885,0,1,0,0,1,0
custom (768),769,769,36813,1,0.6547043323516846,1,1,1,0,0,0
custom (768),769,769,2200,0,0.0612906850874424,0,1,0,0,1,0
custom (768),769,769,40631,1,0.9965901374816895,1,1,1,0,0,0
custom (768),769,769,21100,1,0.9808351397514343,1,1,1,0,0,0
custom (768),769,769,28795,1,0.5442162752151489,1,1,1,0,0,0
custom (768),769,769,15090,0,0.31911706924438477,0,1,0,0,1,0
custom (768),769,769,9848,0,0.06289808452129364,0,1,0,0,1,0
custom (768),769,769,19076,0,0.08924553543329239,0,1,0,0,1,0
custom (768),769,769,20126,0,0.05047183111310005,0,1,0,0,1,0
custom (768),769,769,22677,1,0.5311523079872131,1,1,1,0,0,0
custom (768),769,769,6842,0,0.022737007588148117,0,1,0,0,1,0
custom (768),769,769,22535,1,0.358841210603714,0,0,0,0,0,1
custom (768),769,769,39650,1,0.9808226227760315,1,1,1,0,0,0
custom (768),769,769,29712,1,0.9997490048408508,1,1,1,0,0,0
custom (768),769,769,7450,0,0.4540799856185913,0,1,0,0,1,0
custom (768),769,769,20612,0,0.23199371993541718,0,1,0,0,1,0
custom (768),769,769,41246,1,0.9667646288871765,1,1,1,0,0,0
custom (768),769,769,24742,1,0.7880833148956299,1,1,1,0,0,0
custom (768),769,769,28397,1,0.8742430806159973,1,1,1,0,0,0
custom (768),769,769,5628,0,0.051318131387233734,0,1,0,0,1,0
custom (768),769,769,41472,1,0.9739105105400085,1,1,1,0,0,0
custom (768),769,769,41524,1,0.8095031380653381,1,1,1,0,0,0
custom (768),769,769,41212,1,0.8491742610931396,1,1,1,0,0,0
custom (768),769,769,11426,0,0.04699905589222908,0,1,0,0,1,0
custom (768),769,769,31835,1,0.9712961316108704,1,1,1,0,0,0
custom (768),769,769,19973,0,0.07867123186588287,0,1,0,0,1,0
custom (768),769,769,12360,0,0.027755575254559517,0,1,0,0,1,0
custom (768),769,769,6222,0,0.5972687005996704,1,0,0,1,0,0
custom (768),769,769,36605,1,0.9151304364204407,1,1,1,0,0,0
custom (768),769,769,19524,0,0.10102719068527222,0,1,0,0,1,0
custom (768),769,769,11326,0,0.062264662235975266,0,1,0,0,1,0
custom (768),769,769,8744,0,0.7200084328651428,1,0,0,1,0,0
custom (768),769,769,21532,1,0.7393596768379211,1,1,1,0,0,0
custom (768),769,769,42543,1,0.8674136400222778,1,1,1,0,0,0
custom (768),769,769,7801,0,0.1093553677201271,0,1,0,0,1,0
custom (768),769,769,8597,0,0.04000035673379898,0,1,0,0,1,0
custom (768),769,769,28880,1,0.8769511580467224,1,1,1,0,0,0
custom (768),769,769,22404,1,0.45755094289779663,0,0,0,0,0,1
custom (768),769,769,854,0,0.09200060367584229,0,1,0,0,1,0
custom (768),769,769,684,0,0.01685519888997078,0,1,0,0,1,0
custom (768),769,769,6590,0,0.10118110477924347,0,1,0,0,1,0
custom (768),769,769,23018,1,0.9984076619148254,1,1,1,0,0,0
custom (768),769,769,31914,1,0.9614651799201965,1,1,1,0,0,0
custom (768),769,769,21236,1,0.8297398090362549,1,1,1,0,0,0
custom (768),769,769,16276,0,6.890156510053203e-05,0,1,0,0,1,0
custom (768),769,769,46401,1,0.9802981019020081,1,1,1,0,0,0
custom (768),769,769,31390,1,0.5221768021583557,1,1,1,0,0,0
custom (768),769,769,44416,1,0.9932135343551636,1,1,1,0,0,0
custom (768),769,769,28444,1,0.9702112078666687,1,1,1,0,0,0
custom (768),769,769,35006,1,0.867412269115448,1,1,1,0,0,0
custom (768),769,769,17854,0,0.13033850491046906,0,1,0,0,1,0
custom (768),769,769,37660,1,0.9670615196228027,1,1,1,0,0,0
custom (768),769,769,31813,1,0.916982889175415,1,1,1,0,0,0
custom (768),769,769,13198,0,0.42144152522087097,0,1,0,0,1,0
custom (768),769,769,6033,0,0.4933285415172577,0,1,0,0,1,0
custom (768),769,769,42885,1,0.9409903287887573,1,1,1,0,0,0
custom (768),769,769,37502,1,0.9200093150138855,1,1,1,0,0,0
custom (768),769,769,3182,0,0.023802099749445915,0,1,0,0,1,0
custom (768),769,769,38949,1,0.9358013868331909,1,1,1,0,0,0
custom (768),769,769,31275,1,0.8821678161621094,1,1,1,0,0,0
custom (768),769,769,9422,0,0.012225729413330555,0,1,0,0,1,0
custom (768),769,769,11398,0,0.028974624350667,0,1,0,0,1,0
custom (768),769,769,13708,0,0.021070584654808044,0,1,0,0,1,0
custom (768),769,769,44120,1,0.9787924885749817,1,1,1,0,0,0
custom (768),769,769,27755,1,0.4571567177772522,0,0,0,0,0,1
custom (768),769,769,3263,0,0.09498526155948639,0,1,0,0,1,0
custom (768),769,769,41568,1,0.9621667861938477,1,1,1,0,0,0
custom (768),769,769,37829,1,0.910807192325592,1,1,1,0,0,0
custom (768),769,769,22610,1,0.9929721355438232,1,1,1,0,0,0
custom (768),769,769,40519,1,0.9905112385749817,1,1,1,0,0,0
custom (768),769,769,25418,1,0.8873932957649231,1,1,1,0,0,0
custom (768),769,769,37267,1,0.3034300208091736,0,0,0,0,0,1
custom (768),769,769,16685,0,0.5599632859230042,1,0,0,1,0,0
custom (768),769,769,18754,0,0.008287137374281883,0,1,0,0,1,0
custom (768),769,769,12806,0,0.040621764957904816,0,1,0,0,1,0
custom (768),769,769,32680,1,0.7744266986846924,1,1,1,0,0,0
custom (768),769,769,33543,1,0.9763116240501404,1,1,1,0,0,0
custom (768),769,769,8176,0,0.4224560260772705,0,1,0,0,1,0
custom (768),769,769,9510,0,0.14895065128803253,0,1,0,0,1,0
custom (768),769,769,15624,0,0.016506852582097054,0,1,0,0,1,0
custom (768),769,769,20997,1,0.8428919911384583,1,1,1,0,0,0
custom (768),769,769,31399,1,0.8705915808677673,1,1,1,0,0,0
custom (768),769,769,12893,0,0.043023381382226944,0,1,0,0,1,0
custom (768),769,769,42671,1,0.9224559664726257,1,1,1,0,0,0
custom (768),769,769,8196,0,0.018288135528564453,0,1,0,0,1,0
custom (768),769,769,9255,0,0.11514348536729813,0,1,0,0,1,0
custom (768),769,769,42233,1,0.559160590171814,1,1,1,0,0,0
custom (768),769,769,28684,1,0.8865150809288025,1,1,1,0,0,0
custom (768),769,769,38552,1,0.9821860194206238,1,1,1,0,0,0
custom (768),769,769,17402,0,0.11499013751745224,0,1,0,0,1,0
custom (768),769,769,10162,0,0.04972789064049721,0,1,0,0,1,0
custom (768),769,769,22897,1,0.9725094437599182,1,1,1,0,0,0
custom (768),769,769,22494,1,0.9680066108703613,1,1,1,0,0,0
custom (768),769,769,9516,0,0.014222205616533756,0,1,0,0,1,0
custom (768),769,769,26132,1,0.823609471321106,1,1,1,0,0,0
custom (768),769,769,29014,1,0.9831265807151794,1,1,1,0,0,0
custom (768),769,769,12688,0,0.06441263854503632,0,1,0,0,1,0
custom (768),769,769,35734,1,0.9640879034996033,1,1,1,0,0,0
custom (768),769,769,34991,1,0.9427728652954102,1,1,1,0,0,0
custom (768),769,769,19536,0,0.5087522268295288,1,0,0,1,0,0
custom (768),769,769,31538,1,0.984877347946167,1,1,1,0,0,0
custom (768),769,769,168,0,0.2810537815093994,0,1,0,0,1,0
custom (768),769,769,3352,0,0.044260915368795395,0,1,0,0,1,0
custom (768),769,769,19096,0,0.13650131225585938,0,1,0,0,1,0
custom (768),769,769,18177,0,0.08710183203220367,0,1,0,0,1,0
custom (768),769,769,12691,0,0.045907869935035706,0,1,0,0,1,0
custom (768),769,769,31135,1,0.9906706809997559,1,1,1,0,0,0
custom (768),769,769,43276,1,0.7841477990150452,1,1,1,0,0,0
custom (768),769,769,10201,0,0.006373525131493807,0,1,0,0,1,0
custom (768),769,769,37390,1,0.9789627194404602,1,1,1,0,0,0
custom (768),769,769,29538,1,0.9852765202522278,1,1,1,0,0,0
custom (768),769,769,37289,1,0.9305140376091003,1,1,1,0,0,0
custom (768),769,769,42446,1,0.6755728125572205,1,1,1,0,0,0
custom (768),769,769,34462,1,0.9219096302986145,1,1,1,0,0,0
custom (768),769,769,45271,1,0.9041133522987366,1,1,1,0,0,0
custom (768),769,769,41218,1,0.675737738609314,1,1,1,0,0,0
custom (768),769,769,14865,0,0.04750394821166992,0,1,0,0,1,0
custom (768),769,769,37684,1,0.9878567457199097,1,1,1,0,0,0
custom (768),769,769,42366,1,0.893785834312439,1,1,1,0,0,0
custom (768),769,769,42658,1,0.7113502621650696,1,1,1,0,0,0
custom (768),769,769,1333,0,0.04030721262097359,0,1,0,0,1,0
custom (768),769,769,46611,1,0.39367640018463135,0,0,0,0,0,1
custom (768),769,769,6650,0,0.07374784350395203,0,1,0,0,1,0
custom (768),769,769,3528,0,0.006816871464252472,0,1,0,0,1,0
custom (768),769,769,17509,0,0.007927014492452145,0,1,0,0,1,0
custom (768),769,769,23476,1,0.4806496798992157,0,0,0,0,0,1
custom (768),769,769,21450,1,0.808013379573822,1,1,1,0,0,0
custom (768),769,769,21573,1,0.9858044981956482,1,1,1,0,0,0
custom (768),769,769,37950,1,0.14085395634174347,0,0,0,0,0,1
custom (768),769,769,8661,0,0.22906798124313354,0,1,0,0,1,0
custom (768),769,769,47169,1,0.9625453948974609,1,1,1,0,0,0
custom (768),769,769,29923,1,0.9770284295082092,1,1,1,0,0,0
custom (768),769,769,35813,1,0.9860215783119202,1,1,1,0,0,0
custom (768),769,769,35475,1,0.9406166076660156,1,1,1,0,0,0
custom (768),769,769,31346,1,0.7155252695083618,1,1,1,0,0,0
custom (768),769,769,32545,1,0.7774345278739929,1,1,1,0,0,0
custom (768),769,769,32842,1,0.8711032271385193,1,1,1,0,0,0
custom (768),769,769,20349,0,0.006459042429924011,0,1,0,0,1,0
custom (768),769,769,14783,0,0.019366687163710594,0,1,0,0,1,0
custom (768),769,769,23449,1,0.8775117993354797,1,1,1,0,0,0
custom (768),769,769,34823,1,0.9915665984153748,1,1,1,0,0,0
custom (768),769,769,7683,0,0.031587209552526474,0,1,0,0,1,0
custom (768),769,769,44319,1,0.860651433467865,1,1,1,0,0,0
custom (768),769,769,17773,0,0.1312386840581894,0,1,0,0,1,0
custom (768),769,769,8147,0,0.09326385706663132,0,1,0,0,1,0
custom (768),769,769,37748,1,0.9349761605262756,1,1,1,0,0,0
custom (768),769,769,39592,1,0.9854030609130859,1,1,1,0,0,0
custom (768),769,769,28784,1,0.9770733118057251,1,1,1,0,0,0
custom (768),769,769,47052,1,0.9200596809387207,1,1,1,0,0,0
custom (768),769,769,32578,1,0.9363431930541992,1,1,1,0,0,0
custom (768),769,769,36992,1,0.9425315260887146,1,1,1,0,0,0
custom (768),769,769,36591,1,0.9769378900527954,1,1,1,0,0,0
custom (768),769,769,25886,1,0.7591279149055481,1,1,1,0,0,0
custom (768),769,769,42628,1,0.9552880525588989,1,1,1,0,0,0
custom (768),769,769,16793,0,0.13400906324386597,0,1,0,0,1,0
custom (768),769,769,45966,1,0.8218514323234558,1,1,1,0,0,0
custom (768),769,769,30636,1,0.7037315368652344,1,1,1,0,0,0
custom (768),769,769,8551,0,0.003683631308376789,0,1,0,0,1,0
custom (768),769,769,18932,0,0.6452760696411133,1,0,0,1,0,0
custom (768),769,769,43375,1,0.7540594339370728,1,1,1,0,0,0
custom (768),769,769,5865,0,0.35454869270324707,0,1,0,0,1,0
custom (768),769,769,1417,0,0.17839936912059784,0,1,0,0,1,0
custom (768),769,769,38384,1,0.9990257024765015,1,1,1,0,0,0
custom (768),769,769,37849,1,0.9913470149040222,1,1,1,0,0,0
custom (768),769,769,20010,0,0.3534684479236603,0,1,0,0,1,0
custom (768),769,769,20360,0,0.017195789143443108,0,1,0,0,1,0
custom (768),769,769,47164,1,0.8761199712753296,1,1,1,0,0,0
custom (768),769,769,18904,0,0.021079305559396744,0,1,0,0,1,0
custom (768),769,769,10468,0,0.1660059541463852,0,1,0,0,1,0
custom (768),769,769,37479,1,0.9754917621612549,1,1,1,0,0,0
custom (768),769,769,848,0,0.24228061735630035,0,1,0,0,1,0
custom (768),769,769,124,0,0.2897740304470062,0,1,0,0,1,0
custom (768),769,769,47011,1,0.7223437428474426,1,1,1,0,0,0
custom (768),769,769,12009,0,0.07329335808753967,0,1,0,0,1,0
custom (768),769,769,18815,0,0.5589011907577515,1,0,0,1,0,0
custom (768),769,769,3914,0,0.01911289058625698,0,1,0,0,1,0
custom (768),769,769,10048,0,0.12757952511310577,0,1,0,0,1,0
custom (768),769,769,9457,0,0.020481465384364128,0,1,0,0,1,0
custom (768),769,769,1814,0,0.0033595787826925516,0,1,0,0,1,0
custom (768),769,769,20398,0,0.4029547870159149,0,1,0,0,1,0
custom (768),769,769,6168,0,0.2711159288883209,0,1,0,0,1,0
custom (768),769,769,33819,1,0.9485843181610107,1,1,1,0,0,0
custom (768),769,769,9504,0,0.13041973114013672,0,1,0,0,1,0
custom (768),769,769,8783,0,0.08839449286460876,0,1,0,0,1,0
custom (768),769,769,43304,1,0.8576411604881287,1,1,1,0,0,0
custom (768),769,769,17910,0,0.9280382990837097,1,0,0,1,0,0
custom (768),769,769,2218,0,0.2546047568321228,0,1,0,0,1,0
custom (768),769,769,12746,0,0.00897294096648693,0,1,0,0,1,0
custom (768),769,769,18881,0,0.18603436648845673,0,1,0,0,1,0
custom (768),769,769,40281,1,0.9839407801628113,1,1,1,0,0,0
custom (768),769,769,5793,0,0.41088563203811646,0,1,0,0,1,0
custom (768),769,769,26128,1,0.8626384139060974,1,1,1,0,0,0
custom (768),769,769,18122,0,0.06810430437326431,0,1,0,0,1,0
custom (768),769,769,28528,1,0.7982985973358154,1,1,1,0,0,0
custom (768),769,769,20004,0,0.20753423869609833,0,1,0,0,1,0
custom (768),769,769,36637,1,0.981306791305542,1,1,1,0,0,0
custom (768),769,769,45378,1,0.9608182311058044,1,1,1,0,0,0
custom (768),769,769,6706,0,0.09737160056829453,0,1,0,0,1,0
custom (768),769,769,32160,1,0.9483760595321655,1,1,1,0,0,0
custom (768),769,769,17929,0,0.20323923230171204,0,1,0,0,1,0
custom (768),769,769,28487,1,0.8673377633094788,1,1,1,0,0,0
custom (768),769,769,13518,0,0.7452518343925476,1,0,0,1,0,0
custom (768),769,769,12602,0,0.004344386514276266,0,1,0,0,1,0
custom (768),769,769,22652,1,0.4213644564151764,0,0,0,0,0,1
custom (768),769,769,13143,0,0.0779607892036438,0,1,0,0,1,0
custom (768),769,769,19184,0,0.022074155509471893,0,1,0,0,1,0
custom (768),769,769,11587,0,0.002929294714704156,0,1,0,0,1,0
custom (768),769,769,36486,1,0.9422666430473328,1,1,1,0,0,0
custom (768),769,769,4000,0,0.06076204031705856,0,1,0,0,1,0
custom (768),769,769,169,0,0.09427741169929504,0,1,0,0,1,0
custom (768),769,769,6904,0,0.011220014654099941,0,1,0,0,1,0
custom (768),769,769,39937,1,0.9951791763305664,1,1,1,0,0,0
custom (768),769,769,27877,1,0.39567306637763977,0,0,0,0,0,1
